"Name","Average coverage","Reference length"
"43459","0.155","1937"
"43460","5.495","2297"
"43461","48.084","1569"
"43462","99.708","2249"
"43463","1.791","6873"
"43464","3.347","1436"
"43465","1.042","1643"
"43466","8.387","1453"
"43467","0","1862"
"43468","1.257","2147"
"43469","1.788","2051"
"43470","5.384","1522"
"43471","2.494","2116"
"43472","0.09","3339"
"43473","0.734","2320"
"43474","0.238","7330"
"43475","7.231","1487"
"43476","1.038","1292"
"43477","0","1104"
"43478","31.748","1119"
"43479","3.226","1235"
"43480","1.102","1329"
"43481","11.27","1246"
"43482","0.599","5790"
"43483","0.682","1212"
"43484","4.481","2933"
"43485","4.241","1059"
"43486","46.324","4206"
"43487","6.65","5837"
"43488","0","1557"
"43489","3.49","5465"
"43490","8.4","1628"
"43491","4.052","2927"
"43492","3.15","4878"
"43493","0.427","4215"
"43494","7.333","1792"
"43495","27.532","1286"
"43496","0.78","1273"
"43497","0.11","1262"
"43498","1.124","8027"
"43499","22.468","1021"
"43500","0.474","6604"
"43501","38.644","1732"
"43502","0","1879"
"43503","13.116","1034"
"43504","123.219","1217"
"43505","23.694","6571"
"43506","0.753","6421"
"43507","14.512","3294"
"43508","3.969","1146"
"43509","3.133","4417"
"43510","0.208","2071"
"43511","0.389","4101"
"43512","0.185","1568"
"43513","22.12","1234"
"43514","12.416","1636"
"43515","0.129","2309"
"43516","1.21","7432"
"43517","0.64","6645"
"43518","2.419","1292"
"43519","1.863","2347"
"43520","0.208","7046"
"43521","31.609","1396"
"43522","19.698","4838"
"43523","2.444","2051"
"43524","25.234","2627"
"43525","14.376","1848"
"43526","0.515","2125"
"43527","0","1600"
"43528","13.378","2674"
"43529","4.843","4048"
"43530","3.015","1497"
"43531","8.824","1709"
"43532","0.454","5074"
"43533","11.519","3423"
"43534","5.639","2072"
"43535","0","2538"
"43536","6.344","1704"
"43537","9.075","5319"
"43538","118.278","1501"
"43539","21.455","1514"
"43540","0.383","1294"
"43541","30.297","1124"
"43542","23.243","1489"
"43543","0.259","3088"
"43544","0.292","3046"
"43545","5.807","1272"
"43546","0","3490"
"43547","57.163","2580"
"43548","0.739","2723"
"43549","35.15","2909"
"43550","0.954","5716"
"43551","11.103","3305"
"43552","30.576","1468"
"43553","2.299","5371"
"43554","0.115","1301"
"43555","6.283","2410"
"43556","4.507","4103"
"43557","6.228","3700"
"43558","0.336","1781"
"43559","5.739","1871"
"43560","0.105","1291"
"43561","81.896","2014"
"43562","11.907","2357"
"43563","2.541","2830"
"43564","0.796","4185"
"43565","7.205","1221"
"43566","21.551","7263"
"43567","1.635","6093"
"43568","0.96","12116"
"43569","32.397","1281"
"43570","19.718","1094"
"43571","6.541","2576"
"43572","1.284","6955"
"43573","1.704","1333"
"43574","16.788","1177"
"43575","9.611","1739"
"43576","0.145","6218"
"43577","0","1037"
"43578","0","1679"
"43579","0.471","7989"
"43580","58.968","1103"
"43581","0","1522"
"43582","7.347","2295"
"43583","0","1263"
"43584","39.806","2233"
"43585","16.209","2009"
"43586","3.289","8336"
"43587","34.537","6954"
"43588","10.841","1123"
"43589","10.292","1123"
"43590","5.481","1411"
"43591","0.8","1644"
"43592","0.226","4667"
"43593","3.736","1683"
"43594","6.378","3981"
"43595","3.1","7414"
"43596","0","1727"
"43597","0.575","15481"
"43598","1.658","2619"
"43599","8.347","2408"
"43600","2.993","2584"
"43601","2.215","3960"
"43602","92.163","2297"
"43603","0","6691"
"43604","7.691","1837"
"43605","0.229","1514"
"43606","0","1252"
"43607","62.019","1059"
"43608","3.866","1370"
"43609","96.752","1439"
"43610","39.762","2245"
"43611","2.191","3587"
"43612","6.435","1307"
"43613","0.251","1172"
"43614","0","2691"
"43615","44.96","2249"
"43616","83.564","1823"
"43617","0.804","2039"
"43618","0.963","1990"
"43619","0","2850"
"43620","1.072","8220"
"43621","1.057","1455"
"43622","0","4396"
"43623","1.675","1432"
"43624","4.063","1386"
"43625","0.081","12976"
"43626","1.996","2028"
"43627","1.401","1189"
"43628","12.418","1063"
"43629","14.506","12019"
"43630","0.332","1095"
"43631","0","1697"
"43632","14.612","3176"
"43633","0","1750"
"43634","27.948","1376"
"43635","20.895","1485"
"43636","0.622","3194"
"43637","40.288","7498"
"43638","0","1045"
"43639","0","6525"
"43640","1.716","2743"
"43641","0.238","4021"
"43642","4.426","1154"
"43643","1.12","2280"
"43644","0","1610"
"43645","126.31","1212"
"43646","13.316","2412"
"43647","33.167","1978"
"43648","0","1652"
"43649","0.089","1304"
"43650","1.303","4840"
"43651","4.32","4765"
"43652","3.668","1099"
"43653","1.075","1500"
"43654","16.728","2002"
"43655","7.327","3494"
"43656","0.852","2279"
"43657","6.242","1951"
"43658","63.915","1682"
"43659","38.389","3623"
"43660","0.613","8529"
"43661","4.187","6595"
"43662","1.663","2102"
"43663","0.19","14208"
"43664","0.056","5314"
"43665","5.131","1729"
"43666","0","2272"
"43667","4.744","3419"
"43668","9.969","1631"
"43669","9.695","1395"
"43670","0.11","13819"
"43671","13.733","2595"
"43672","0","1547"
"43673","0.319","4355"
"43674","2.843","1097"
"43675","0","2149"
"43676","17.56","1345"
"43677","0","2722"
"43678","1.458","5239"
"43679","0.913","5601"
"43680","0","1354"
"43681","3.359","4848"
"43682","2.696","1042"
"43683","4.279","1868"
"43684","21.068","5983"
"43685","36.478","1136"
"43686","2.06","2188"
"43687","3.821","1125"
"43688","33.336","1331"
"43689","0","3510"
"43690","4.104","1260"
"43691","0.02","7341"
"43692","6.857","1257"
"43693","0.491","3440"
"43694","23.104","1207"
"43695","6.667","1146"
"43696","7.804","2056"
"43697","0","1260"
"43698","0","2258"
"43699","9.601","5774"
"43700","0.49","2565"
"43701","46.48","1918"
"43702","9.337","3153"
"43703","0.094","7783"
"43704","0.715","3664"
"43705","0","4270"
"43706","0.292","8676"
"43707","115.401","2574"
"43708","0.118","1270"
"43709","5.495","1991"
"43710","5.572","1059"
"43711","0","8181"
"43712","0.467","2506"
"43713","1.222","9672"
"43714","0","1488"
"43715","2.405","1171"
"43716","0","1745"
"43717","61.777","1704"
"43718","40.554","2060"
"43719","11.722","1030"
"43720","5.984","2621"
"43721","1.061","1630"
"43722","1.041","2776"
"43723","3.499","1020"
"43724","2.858","2862"
"43725","7.42","1500"
"43726","45.331","4864"
"43727","0","2145"
"43728","7.226","1803"
"43729","9.89","1050"
"43730","88.467","2510"
"43731","7.19","1115"
"43732","2.273","1153"
"43733","15.523","2011"
"43734","0","1667"
"43735","8.015","7648"
"43736","5.506","1304"
"43737","21.556","2142"
"43738","10.687","2026"
"43739","125.718","1353"
"43740","1.393","2885"
"43741","59.733","4024"
"43742","1.623","21431"
"43743","0.501","1869"
"43744","0.098","3066"
"43745","11.066","1073"
"43746","10.074","1854"
"43747","194.665","1267"
"43748","1.191","2588"
"43749","15.872","1858"
"43750","74.597","2334"
"43751","3.531","4187"
"43752","0.37","2578"
"43753","0.536","1697"
"43754","0.297","1957"
"43755","0","2758"
"43756","13.503","1835"
"43757","0","1415"
"43758","0.732","1729"
"43759","0.109","5492"
"43760","1.183","1458"
"43761","51.945","5271"
"43762","2.718","5234"
"43763","2.374","1870"
"43764","5.4","1555"
"43765","1.593","1569"
"43766","2.529","1077"
"43767","0.018","4550"
"43768","0","2174"
"43769","0","1796"
"43770","0","1133"
"43771","0","4905"
"43772","22.892","2585"
"43773","0.709","12785"
"43774","2.608","3803"
"43775","1.376","2153"
"43776","0.788","7674"
"43777","38.069","1702"
"43778","43.027","1758"
"43779","12.993","1269"
"43780","0","3289"
"43781","6.828","1064"
"43782","0","2094"
"43783","11.623","2219"
"43784","666.709","1055"
"43785","2.066","4946"
"43786","13.674","1388"
"43787","0.21","3129"
"43788","6.542","1489"
"43789","5.145","3124"
"43790","7.258","3163"
"43791","5.067","1085"
"43792","9.381","2984"
"43793","10.939","2265"
"43794","0.741","1581"
"43795","3.586","1210"
"43796","7.514","12132"
"43797","1.715","6120"
"43798","26.986","2809"
"43799","0","2733"
"43800","39.587","7519"
"43801","3.298","1390"
"43802","22.201","1278"
"43803","15.87","1694"
"43804","7.156","1427"
"43805","4.202","1402"
"43806","0","1407"
"43807","0.26","8149"
"43808","1.964","2086"
"43809","0.138","6864"
"43810","0.073","3322"
"43811","0","4775"
"43812","0.087","1322"
"43813","12.276","1498"
"43814","3.781","1610"
"43815","1.084","1327"
"43816","4.834","4495"
"43817","0","1303"
"43818","0.334","1268"
"43819","0","1166"
"43820","0","1605"
"43821","0","1473"
"43822","2.233","3691"
"43823","21.37","7563"
"43824","0.315","3331"
"43825","2.357","2473"
"43826","6.547","4304"
"43827","0.144","2936"
"43828","2.056","1134"
"43829","28.934","1315"
"43830","0.195","3055"
"43831","3.356","1461"
"43832","3.062","3798"
"43833","4.565","3075"
"43834","3.269","2482"
"43835","15.464","1158"
"43836","0.323","1308"
"43837","0","1514"
"43838","0.224","3634"
"43839","39.092","1758"
"43840","0.498","2092"
"43841","4.003","8602"
"43842","1.219","2883"
"43843","8.52","1496"
"43844","2.606","1692"
"43845","7.706","2050"
"43846","0","1408"
"43847","1.12","2881"
"43848","0.468","2285"
"43849","0.158","2528"
"43850","52.048","11072"
"43851","0","1143"
"43852","0.406","6272"
"43853","0","1399"
"43854","3.922","1765"
"43855","1.748","1109"
"43856","15.446","1129"
"43857","1.777","1443"
"43858","72.464","3741"
"43859","30.006","1551"
"43860","1.713","7530"
"43861","2.541","5838"
"43862","0","1443"
"43863","23.753","1334"
"43864","0","1643"
"43865","5.669","1198"
"43866","0.129","7155"
"43867","2.479","1158"
"43868","0","3174"
"43869","4.307","2912"
"43870","0.603","6873"
"43871","0.305","3097"
"43872","9.635","1536"
"43873","4.133","1948"
"43874","50.923","1678"
"43875","0","1254"
"43876","7.043","1021"
"43877","0.129","2666"
"43878","1.251","3516"
"43879","7.326","2831"
"43880","44.398","1805"
"43881","1.1","1231"
"43882","3.312","2928"
"43883","3.233","1403"
"43884","0.645","4190"
"43885","0","1356"
"43886","0","3024"
"43887","11.195","1673"
"43888","0","1620"
"43889","29.342","2984"
"43890","0.192","3979"
"43891","0.103","1448"
"43892","7.126","3826"
"43893","0.612","5184"
"43894","61.067","2440"
"43895","40.132","3207"
"43896","64.348","3156"
"43897","2.936","1671"
"43898","26.954","1300"
"43899","1.974","1379"
"43900","0.525","2279"
"43901","25.793","2902"
"43902","6.016","1557"
"43903","22.1","1923"
"43904","8.301","1423"
"43905","15.017","1100"
"43906","9.581","2943"
"43907","9.392","1820"
"43908","3.896","1522"
"43909","104.322","2372"
"43910","14.882","4388"
"43911","0","2203"
"43912","11.759","4337"
"43913","1.646","1110"
"43914","0.09","3294"
"43915","0","1175"
"43916","0.432","1166"
"43917","1.238","1859"
"43918","7.312","1242"
"43919","12.611","1801"
"43920","0.474","12315"
"43921","7.128","1568"
"43922","0.094","7948"
"43923","2.198","2514"
"43924","0.117","4449"
"43925","0.068","5255"
"43926","390.503","1289"
"43927","19.203","1742"
"43928","0","2129"
"43929","13.24","1404"
"43930","0","1589"
"43931","0.484","1821"
"43932","0.317","1571"
"43933","0.13","3358"
"43934","41.491","1389"
"43935","0.659","1896"
"43936","2.492","1450"
"43937","3.633","2507"
"43938","36.657","3849"
"43939","41.631","5929"
"43940","0","4549"
"43941","0.394","2286"
"43942","0.391","7269"
"43943","0","1309"
"43944","0","1799"
"43945","6.891","1035"
"43946","0","1114"
"43947","1.114","3181"
"43948","52.194","1095"
"43949","8.981","1100"
"43950","0","1383"
"43951","32.818","3916"
"43952","3.609","4273"
"43953","4.05","5895"
"43954","8.056","5619"
"43955","0.129","1875"
"43956","31.205","3326"
"43957","0.339","6103"
"43958","94.067","2031"
"43959","0.22","2685"
"43960","3.134","8666"
"43961","2.627","3994"
"43962","0","3556"
"43963","0","3098"
"43964","6.244","1216"
"43965","28.159","7084"
"43966","7.082","1059"
"43967","6.184","1240"
"43968","5.804","1921"
"43969","59.299","1076"
"43970","0.031","12258"
"43971","53.504","3908"
"43972","0.825","8373"
"43973","69.177","1409"
"43974","3.226","1794"
"43975","0.199","1511"
"43976","0","3692"
"43977","7.63","1959"
"43978","37.365","6669"
"43979","24.264","2279"
"43980","0.903","2730"
"43981","106.308","2118"
"43982","70.237","1955"
"43983","2.263","1422"
"43984","1.679","2888"
"43985","0.099","3562"
"43986","5.934","1540"
"43987","0","1182"
"43988","53.263","1188"
"43989","0.272","2424"
"43990","4.303","1558"
"43991","2.334","1031"
"43992","4.58","1474"
"43993","2.182","3001"
"43994","0.07","8333"
"43995","15.023","1110"
"43996","2.367","4625"
"43997","0.769","6141"
"43998","3.516","3689"
"43999","3.614","2027"
"44000","4.612","2945"
"44001","2.461","1387"
"44002","5.377","3567"
"44003","0.053","5690"
"44004","4.188","3626"
"44005","4.861","2205"
"44006","0","1182"
"44007","0.466","7802"
"44008","21.326","1103"
"44009","8.132","1145"
"44010","3.801","2951"
"44011","0.378","3089"
"44012","9.35","11397"
"44013","0","2337"
"44014","0.583","1272"
"44015","10.23","2376"
"44016","0.336","3673"
"44017","1.211","2748"
"44018","0.751","1208"
"44019","45.507","3693"
"44020","14.35","2073"
"44021","8.811","1765"
"44022","9.989","1918"
"44023","2.687","7261"
"44024","0.151","9205"
"44025","1.945","2969"
"44026","11.184","2074"
"44027","13.153","1403"
"44028","0","2204"
"44029","8.029","1677"
"44030","3.424","1701"
"44031","0.232","3020"
"44032","2.351","2293"
"44033","0.122","1232"
"44034","4.347","4490"
"44035","72.301","2786"
"44036","0","9329"
"44037","4.112","5426"
"44038","28.994","2093"
"44039","5.244","2027"
"44040","0.129","3079"
"44041","0.049","3031"
"44042","1.06","1290"
"44043","5.981","1140"
"44044","0.744","1891"
"44045","2.818","1831"
"44046","25.735","1734"
"44047","0.09","5001"
"44048","0.062","1166"
"44049","0.809","2639"
"44050","0.267","3052"
"44051","0","1055"
"44052","4.638","3516"
"44053","0","2331"
"44054","1.484","6506"
"44055","0.158","1890"
"44056","1.703","4276"
"44057","32.952","2335"
"44058","6.36","2064"
"44059","4.33","1277"
"44060","0.995","2434"
"44061","0.76","2041"
"44062","6.289","2559"
"44063","0.301","1980"
"44064","135.756","1488"
"44065","1.825","4953"
"44066","1.923","3335"
"44067","11.35","3508"
"44068","0.611","1408"
"44069","0.27","2995"
"44070","50.188","1885"
"44071","1.017","3275"
"44072","4.489","2552"
"44073","19.679","2467"
"44074","0.641","2328"
"44075","0.055","1822"
"44076","0.311","1344"
"44077","0.431","3221"
"44078","0","1705"
"44079","29.257","2184"
"44080","3.972","1054"
"44081","0.219","8448"
"44082","2.76","1819"
"44083","0.579","1812"
"44084","1.106","4511"
"44085","1.118","1852"
"44086","2.735","1072"
"44087","1.335","1784"
"44088","1.479","2372"
"44089","2.99","1176"
"44090","26.145","1193"
"44091","16.184","1128"
"44092","1.467","1369"
"44093","10.282","1598"
"44094","0.198","1627"
"44095","0.466","9058"
"44096","0","1536"
"44097","0.026","2626"
"44098","13.038","1285"
"44099","3.056","1843"
"44100","5.284","2425"
"44101","0.064","1068"
"44102","0.09","1484"
"44103","0.16","4320"
"44104","0","1747"
"44105","1.29","1018"
"44106","0","3180"
"44107","12.462","2786"
"44108","2.664","1929"
"44109","12.314","5638"
"44110","3.187","2193"
"44111","0","1066"
"44112","4.744","2627"
"44113","16.85","5118"
"44114","8.742","7347"
"44115","0.283","3658"
"44116","0.741","2631"
"44117","0","2462"
"44118","0","8875"
"44119","5.797","4300"
"44120","6.333","3151"
"44121","8.836","2111"
"44122","1.797","1904"
"44123","4.991","1092"
"44124","6.787","4565"
"44125","0","1520"
"44126","4.438","1759"
"44127","25.411","2761"
"44128","0.202","2223"
"44129","7.989","1388"
"44130","87.036","1190"
"44131","3.927","2218"
"44132","6.291","2249"
"44133","0.667","4463"
"44134","6.637","5440"
"44135","0.918","2467"
"44136","0.22","5453"
"44137","0.207","2599"
"44138","93.706","1136"
"44139","0.364","2344"
"44140","4.327","1481"
"44141","1.357","5392"
"44142","6.349","2492"
"44143","79.9","3692"
"44144","0.201","5108"
"44145","0","4548"
"44146","1.114","5587"
"44147","1.229","2210"
"44148","2.428","2728"
"44149","8.975","1295"
"44150","0.989","1404"
"44151","1.933","3132"
"44152","2.659","1064"
"44153","0.075","1394"
"44154","0.369","1415"
"44155","35.622","2409"
"44156","4.6","4175"
"44157","21.963","3669"
"44158","3.763","1772"
"44159","59.737","1207"
"44160","4.376","6063"
"44161","0.087","3209"
"44162","6.732","1813"
"44163","66.298","1374"
"44164","0.764","3068"
"44165","0.352","5484"
"44166","2.136","5368"
"44167","3.452","1373"
"44168","1.974","1012"
"44169","2.397","1436"
"44170","63.192","1482"
"44171","21.158","2708"
"44172","34.491","1060"
"44173","15.392","1025"
"44174","0.124","3588"
"44175","0","3050"
"44176","3.235","1512"
"44177","0.635","1092"
"44178","0.016","7134"
"44179","0","1418"
"44180","2.114","6220"
"44181","16.102","1819"
"44182","0","1184"
"44183","6.971","1290"
"44184","2.688","6530"
"44185","1.007","7663"
"44186","0","5990"
"44187","48.583","2442"
"44188","0.161","2800"
"44189","12.042","2035"
"44190","0","2003"
"44191","2.057","4866"
"44192","0.489","13061"
"44193","4.545","3502"
"44194","7.6","5229"
"44195","46.466","4964"
"44196","0","3061"
"44197","1.01","2199"
"44198","75.963","1663"
"44199","0.171","4054"
"44200","0","1611"
"44201","0.939","1997"
"44202","3.258","1424"
"44203","4.643","1741"
"44204","0.937","5222"
"44205","0.154","2820"
"44206","3.021","1805"
"44207","24.074","1286"
"44208","2.13","1354"
"44209","4.777","1405"
"44210","0.428","2938"
"44211","0","1247"
"44212","13.657","1617"
"44213","2.076","2760"
"44214","14.187","4160"
"44215","4.12","3047"
"44216","0.913","1467"
"44217","6.835","1827"
"44218","0","2215"
"44219","49.395","1584"
"44220","44.348","7748"
"44221","0.11","2665"
"44222","31.534","1462"
"44223","0","5219"
"44224","0.093","3218"
"44225","7.081","2241"
"44226","3.437","2929"
"44227","8.952","1660"
"44228","0.64","6823"
"44229","0.324","2395"
"44230","5.089","1129"
"44231","23.523","2423"
"44232","0.872","1548"
"44233","7.484","1619"
"44234","9.208","1908"
"44235","0.219","1118"
"44236","14.147","2552"
"44237","46.851","1266"
"44238","7.897","1278"
"44239","23.626","1251"
"44240","8.031","10834"
"44241","0.959","1306"
"44242","0.361","7321"
"44243","5.724","1388"
"44244","0","1176"
"44245","0.572","2466"
"44246","2.453","4384"
"44247","57.531","2740"
"44248","19.919","5062"
"44249","32.928","1195"
"44250","5.493","3653"
"44251","0.137","5406"
