"Name","Average coverage","Reference length"
"12972","1011.214","1257"
"12973","137.512","1845"
"12974","11.189","1177"
"12975","93.081","2698"
"12976","22.894","11035"
"12977","24.668","7592"
"12978","246.58","2980"
"12979","273.3","1687"
"12980","35.428","12981"
"12981","22.889","1212"
"12982","555.286","3896"
"12983","62.551","1866"
"12984","24.489","7565"
"12985","749.168","1619"
"12986","37.97","11183"
"12987","32.05","4870"
"12988","20.351","2085"
"12989","65.919","1446"
"12990","42.659","19151"
"12991","11.937","6988"
"12992","15.836","2383"
"12993","17.565","16990"
"12994","70.885","7493"
"12995","93.756","2288"
"12996","140.658","1253"
"12997","35.963","3372"
"12998","98.643","1609"
"12999","42.561","1876"
"13000","15.154","1223"
"13001","14.203","1437"
"13002","18.976","6490"
"13003","11.114","2255"
"13004","115.888","1257"
"13005","14.473","3936"
"13006","178.058","6538"
"13007","195.953","2988"
"13008","38.52","3179"
"13009","17.91","19787"
"13010","12.974","6870"
"13011","85.647","1613"
"13012","56.047","1464"
"13013","16.241","2625"
"13014","46.623","2431"
"13015","105.012","7682"
"13016","11.377","2052"
"13017","16.215","6521"
"13018","59.927","2619"
"13019","9.543","8376"
"13020","10.758","4437"
"13021","8.428","2538"
"13022","47.485","1787"
"13023","37.421","2567"
"13024","31.687","29343"
"13025","76.118","4192"
"13026","53.549","1103"
"13027","28.805","1763"
"13028","28.698","3447"
"13029","12.066","1665"
"13030","113.53","5203"
"13031","13.325","8235"
"13032","51.732","3374"
"13033","41.71","13446"
"13034","34.107","3655"
"13035","25.092","3996"
"13036","75.652","3416"
"13037","779.402","1328"
"13038","29.446","7304"
"13039","34.646","29479"
"13040","136.353","2573"
"13041","17.483","3343"
"13042","38.558","1549"
"13043","73.591","1704"
"13044","8.608","4231"
"13045","10.507","2879"
"13046","97.599","4278"
"13047","20.515","1126"
"13048","10.611","3809"
"13049","30.343","1908"
"13050","13.511","3246"
"13051","168.91","2375"
"13052","178.686","1894"
"13053","49.146","1118"
"13054","10.671","1454"
"13055","91.433","1591"
"13056","84.064","4735"
"13057","10.124","1154"
"13058","12.038","2734"
"13059","27.761","3559"
"13060","39.119","18113"
"13061","13.554","2455"
"13062","12.296","4616"
"13063","16.312","1941"
"13064","13.7","2233"
"13065","257.072","1802"
"13066","50.652","5010"
"13067","15.517","29817"
"13068","6.591","2190"
"13069","19.284","5667"
"13070","40.929","3965"
"13071","88.116","1909"
"13072","24.754","1781"
"13073","10.53","4923"
"13074","95.544","9994"
"13075","182.638","3893"
"13076","45.591","8247"
"13077","7.527","3051"
"13078","17.638","5058"
"13079","11.982","2563"
"13080","14.007","2414"
"13081","17.253","1972"
"13082","40.684","11363"
"13083","8.14","1161"
"13084","12.826","6102"
"13085","28.858","2114"
"13086","10.524","1616"
"13087","46.475","1681"
"13088","79.907","1491"
"13089","65.315","4299"
"13090","1388.886","1359"
"13091","20.552","5882"
"13092","889.198","2358"
"13093","151.574","1436"
"13094","11.366","18341"
"13095","609.721","1650"
"13096","12.124","6986"
"13097","67.525","3203"
"13098","69.149","4633"
"13099","97.154","2553"
"13100","10.996","9690"
"13101","61.452","1251"
"13102","76.439","7380"
"13103","10.854","2840"
"13104","128.893","1565"
"13105","155.591","3646"
"13106","30.889","11397"
"13107","101.708","2521"
"13108","28.791","5430"
"13109","9.664","1624"
"13110","92.978","1253"
"13111","109.839","4033"
"13112","36.914","9073"
"13113","81.166","4869"
"13114","70.328","2221"
"13115","32.138","1343"
"13116","32.273","15641"
"13117","41.231","5874"
"13118","57.922","3973"
"13119","11.22","1566"
"13120","13.246","4777"
"13121","25.925","6950"
"13122","1118.055","1061"
"13123","46.312","8688"
"13124","78.688","4516"
"13125","70.073","1105"
"13126","113.186","1001"
"13127","110.275","11588"
"13128","14.12","2998"
"13129","33.718","14670"
"13130","13.262","2553"
"13131","8.765","1605"
"13132","70.471","1878"
"13133","81.322","2676"
"13134","23.166","6356"
"13135","7.211","1306"
"13136","22.006","10401"
"13137","15.104","1814"
"13138","14.185","2494"
"13139","21.993","5905"
"13140","28.122","1385"
"13141","12.279","9424"
"13142","686.178","1586"
"13143","696.49","1936"
"13144","24.167","3763"
"13145","37.976","22621"
"13146","1235.454","1717"
"13147","11.122","3358"
"13148","19.153","8016"
"13149","171.338","8293"
"13150","36.27","1213"
"13151","12.01","3211"
"13152","16.506","2135"
"13153","193.386","2693"
"13154","21.931","1250"
"13155","13.085","1367"
"13156","50.422","15012"
"13157","22.565","10926"
"13158","23.049","4370"
"13159","16.69","85001"
"13160","12.524","1110"
"13161","27.733","1325"
"13162","20.089","2208"
"13163","92.024","21485"
"13164","34.418","15052"
"13165","22.609","2728"
"13166","16.025","11536"
"13167","27.663","6755"
"13168","11.896","16702"
"13169","57.66","2068"
"13170","104.108","1444"
"13171","73.5","2679"
"13172","67.656","1804"
"13173","16.614","2909"
"13174","16.784","2457"
"13175","12.637","2468"
"13176","21.421","4032"
"13177","9.756","1264"
"13178","112.689","4180"
"13179","36.385","3183"
"13180","32.069","1102"
"13181","44.256","4754"
"13182","68.396","1848"
"13183","58.251","2596"
"13184","11.611","1955"
"13185","87.334","9994"
"13186","34.999","3244"
"13187","12.364","1147"
"13188","9.414","3693"
"13189","8.716","1300"
"13190","55.632","1670"
"13191","8.178","2414"
"13192","8.483","1359"
"13193","24.005","9046"
"13194","40.128","3403"
"13195","44.23","2465"
"13196","90.899","1650"
"13197","9.778","2221"
"13198","85.079","1057"
"13199","44.861","2311"
"13200","16.953","1798"
"13201","27.779","9678"
"13202","76.361","4107"
"13203","59.504","2117"
"13204","13.704","3400"
"13205","96.061","5016"
"13206","108.657","2076"
"13207","34.465","3866"
"13208","33.879","11258"
"13209","87.514","4791"
"13210","86.419","6099"
"13211","109.528","5158"
"13212","44.478","1111"
"13213","70.857","11603"
"13214","69.63","1017"
"13215","111.75","6450"
"13216","21.999","20957"
"13217","19.229","1379"
"13218","75.589","3238"
"13219","6.715","1385"
"13220","34.903","16071"
"13221","19.66","4343"
"13222","290.226","3622"
"13223","139.893","1327"
"13224","32.718","1158"
"13225","21.325","4790"
"13226","10.318","2193"
"13227","23.61","1279"
"13228","37.47","7097"
"13229","185.286","2100"
"13230","17.517","5155"
"13231","10.054","2480"
"13232","38.845","3623"
"13233","204.483","2253"
"13234","229.901","1409"
"13235","29.271","11319"
"13236","60.845","1819"
"13237","12.489","6363"
"13238","19.901","17111"
"13239","79.259","1079"
"13240","90.038","15522"
"13241","24.933","4527"
"13242","11.3","3379"
"13243","871.517","1851"
"13244","20.013","2207"
"13245","34.712","19134"
"13246","51.523","1737"
"13247","1178.096","1094"
"13248","35.577","1377"
"13249","21.809","3905"
"13250","16.054","1240"
"13251","11.885","1119"
"13252","34.562","13996"
"13253","90.439","13714"
"13254","34.873","1138"
"13255","29.581","8324"
"13256","100.704","1793"
"13257","256.532","1697"
"13258","367.23","1697"
"13259","125.807","2445"
"13260","20.54","1188"
"13261","41.238","1276"
"13262","30.995","14943"
"13263","23.64","4093"
"13264","23.791","3295"
"13265","22.866","8563"
"13266","18.784","2391"
"13267","1360.79","1039"
"13268","197.929","1953"
"13269","11.313","4118"
"13270","30.354","1229"
"13271","10.286","4743"
"13272","27.085","5620"
"13273","171.194","4364"
"13274","28.971","6408"
"13275","15.791","1202"
"13276","107.843","1182"
"13277","20.225","5454"
"13278","19.32","8560"
"13279","87.713","1012"
"13280","38.293","4382"
"13281","26.973","2273"
"13282","35.952","10342"
"13283","55.275","2052"
"13284","140.48","1149"
"13285","208.044","1977"
"13286","118.222","6070"
"13287","35.059","1922"
"13288","35.36","6383"
"13289","39.11","5350"
"13290","526.883","1860"
"13291","119.586","2116"
"13292","20.597","12011"
"13293","8.109","3111"
"13294","38.653","17310"
"13295","37.828","30584"
"13296","17.075","86139"
"13297","52.482","5593"
"13298","90.259","3534"
"13299","42.552","5401"
"13300","78.81","1775"
"13301","17.163","1781"
"13302","15.825","2903"
"13303","14.248","5207"
"13304","15.878","5181"
"13305","8.172","1561"
"13306","16.251","12232"
"13307","34.197","22494"
"13308","247.644","1089"
"13309","34.444","6532"
"13310","12.152","2574"
"13311","28.679","2733"
"13312","89.976","1791"
"13313","185.708","12344"
"13314","11.556","2112"
"13315","8.816","1628"
"13316","34.969","7288"
"13317","89.71","1287"
"13318","94.135","1270"
"13319","13.611","20316"
"13320","149.759","3412"
"13321","34.716","1773"
"13322","8.818","2806"
"13323","8.575","2613"
"13324","56.461","12064"
"13325","16.167","4815"
"13326","64.56","1092"
"13327","26.939","1289"
"13328","38.923","1840"
"13329","9.689","1156"
"13330","49.762","14321"
"13331","170.646","7673"
"13332","20.184","1084"
"13333","42.028","1762"
"13334","18.867","63269"
"13335","75.787","1946"
"13336","49.928","6865"
"13337","44.676","3068"
"13338","68.445","4526"
"13339","31.466","3859"
"13340","10.571","1339"
"13341","19.159","1394"
"13342","10.115","4812"
"13343","9.736","1127"
"13344","15.061","2843"
"13345","10.218","1592"
"13346","8.448","1723"
"13347","95.415","2828"
"13348","185.438","6639"
"13349","17.263","3316"
"13350","16.264","3268"
"13351","33.89","9145"
"13352","22.972","2661"
"13353","61.561","1139"
"13354","61.013","1129"
"13355","216.283","6551"
"13356","155.068","4439"
"13357","30.673","3868"
"13358","43.355","9146"
"13359","220.13","3512"
"13360","74.74","1960"
"13361","192.682","1816"
"13362","1622.742","1500"
"13363","32.35","2666"
"13364","339.598","3775"
"13365","42.991","11486"
"13366","183.594","1060"
"13367","58.865","1938"
"13368","65.051","1603"
"13369","10.059","2040"
"13370","14.932","1299"
"13371","41.953","10965"
"13372","55.563","2014"
"13373","83.322","6681"
"13374","169.9","2631"
"13375","37.516","6604"
"13376","14.654","6294"
"13377","47.728","3984"
"13378","18.325","15319"
"13379","50.085","15692"
"13380","16.485","2886"
"13381","186.024","8128"
"13382","29.713","6644"
"13383","31.064","3113"
"13384","19.091","3143"
"13385","9.871","2636"
"13386","36.517","29652"
"13387","39.26","5129"
"13388","14.323","3082"
"13389","70.598","2245"
"13390","9.879","2747"
"13391","23.689","10740"
"13392","506.818","1442"
"13393","44.754","3514"
"13394","16.743","2080"
"13395","31.285","8251"
"13396","135.783","3903"
"13397","309.255","1021"
"13398","527.964","1290"
"13399","7.412","1230"
"13400","257.284","1641"
"13401","19.597","3437"
"13402","57.96","1754"
"13403","68.536","3864"
"13404","79.047","3394"
"13405","24.072","23558"
"13406","49.51","6553"
"13407","34.867","6025"
"13408","106.137","14613"
"13409","43.572","2837"
"13410","36.02","9855"
"13411","16.087","1419"
"13412","71.15","1973"
"13413","16.117","39385"
"13414","1506.875","1574"
"13415","72.639","1591"
"13416","48.858","3679"
"13417","31.802","6016"
"13418","105.156","28159"
"13419","38.752","2767"
"13420","100.436","1794"
"13421","27.013","6403"
"13422","66.74","2956"
"13423","49.415","13787"
"13424","215.914","4508"
"13425","26.23","3357"
"13426","49.955","1553"
"13427","66.17","3806"
"13428","55.961","1144"
"13429","31.084","65858"
"13430","29.875","1038"
"13431","16.283","2273"
"13432","26.614","4207"
"13433","134.552","7373"
"13434","11.388","1569"
"13435","38.551","9777"
"13436","21.35","3083"
"13437","15.513","8677"
"13438","15.263","3084"
"13439","38.678","9089"
"13440","138.168","2794"
"13441","55.572","8269"
"13442","38.793","5729"
"13443","42.98","13412"
"13444","13.853","4550"
"13445","20.537","5072"
"13446","39.643","1791"
"13447","24.89","5638"
"13448","18.328","4135"
"13449","17.615","1887"
"13450","111.716","12322"
"13451","21.496","3859"
"13452","83.069","1382"
"13453","17.925","1607"
"13454","36.005","4132"
"13455","10.823","1211"
"13456","12.737","2164"
"13457","13.26","2627"
"13458","192.571","2966"
"13459","14.149","3977"
"13460","200.331","1413"
"13461","37.195","26740"
"13462","16.845","2172"
"13463","292.849","2752"
"13464","12.501","2754"
"13465","113.166","9619"
"13466","30.859","25883"
"13467","151.12","5618"
"13468","75.088","1614"
"13469","172.989","18518"
"13470","14.795","1815"
"13471","119.872","1616"
"13472","20.186","1611"
"13473","65.903","1606"
"13474","108.062","2093"
"13475","61.249","8196"
"13476","12.114","3626"
"13477","10.056","2165"
"13478","16.015","2815"
"13479","109.405","5982"
"13480","27.252","4993"
"13481","454.824","1301"
"13482","80.216","1063"
"13483","320.213","1211"
"13484","170.146","2812"
"13485","17.754","5592"
"13486","154.263","3003"
"13487","892.958","2466"
"13488","37.112","7648"
"13489","6.599","1105"
"13490","21.858","1420"
"13491","14.651","1556"
"13492","682.435","1185"
"13493","13.779","3407"
"13494","1734.559","1535"
"13495","19.621","1273"
"13496","15.318","6179"
"13497","27.051","4330"
"13498","96.794","4608"
"13499","502.557","1711"
"13500","68.917","1004"
"13501","80.393","2385"
"13502","101.319","5010"
"13503","141.245","3365"
"13504","39.471","5149"
"13505","156.208","1273"
"13506","18.457","9382"
"13507","21.746","2899"
"13508","23.825","1434"
"13509","18.049","32363"
"13510","11.886","1214"
"13511","17.52","1284"
"13512","15.146","2827"
"13513","64.741","1424"
"13514","11.615","2078"
"13515","49.988","5974"
"13516","22.001","2081"
"13517","16.942","2357"
"13518","91.805","12332"
"13519","367.594","2973"
"13520","62.092","2644"
"13521","38.195","1592"
"13522","15.48","1262"
"13523","59.438","1955"
"13524","76.185","2854"
"13525","12.823","1882"
"13526","7.992","1547"
"13527","99.674","1425"
"13528","101.465","4892"
"13529","26.413","3249"
"13530","220.633","1214"
"13531","38.24","3782"
"13532","29.451","23004"
"13533","14.973","4098"
"13534","16.453","7882"
"13535","60.818","3241"
"13536","43.027","2135"
"13537","42.134","6472"
"13538","9.877","1688"
"13539","47.548","5189"
"13540","57.558","1190"
"13541","113.161","1970"
"13542","22.341","1272"
"13543","17.539","1850"
"13544","6.247","1199"
"13545","102.838","7712"
"13546","39.045","6913"
"13547","12.942","3320"
"13548","14.853","2060"
"13549","10.318","4022"
"13550","11.242","2244"
"13551","131.827","3740"
"13552","36.69","1291"
"13553","58.473","1626"
"13554","45.179","2973"
"13555","18.729","5836"
"13556","10.902","3005"
"13557","52.377","1856"
"13558","90.955","7782"
"13559","29.954","1228"
"13560","22.225","2165"
"13561","107.672","4052"
"13562","126.001","4838"
"13563","344.582","4564"
"13564","60.063","11897"
"13565","12.358","1817"
"13566","78.214","2103"
"13567","30.312","17238"
"13568","237.497","1237"
"13569","25.9","2109"
"13570","13.827","12361"
"13571","33.57","9170"
"13572","9.737","2493"
"13573","19.464","3479"
"13574","175.945","1121"
"13575","28.408","10827"
"13576","197.942","1035"
"13577","46.076","3088"
"13578","16.557","1579"
"13579","14.129","13615"
"13580","28.852","1856"
"13581","174.536","2715"
"13582","12.409","2166"
"13583","13.384","1047"
"13584","98.979","1361"
"13585","34.739","2788"
"13586","54.063","1146"
"13587","13.79","2902"
"13588","25.703","2995"
"13589","257.165","2862"
"13590","47.14","1189"
"13591","74.217","1978"
"13592","15.165","1124"
"13593","15.715","1367"
"13594","96.557","1985"
"13595","58.988","2035"
"13596","179.582","1255"
"13597","46.276","5503"
"13598","95.121","14960"
"13599","11.592","6750"
"13600","100.315","6354"
"13601","65.08","9140"
"13602","190.065","1060"
"13603","34.265","3298"
"13604","37.535","10404"
"13605","58.374","4121"
"13606","6.848","2125"
"13607","55.966","5101"
"13608","23.596","9328"
"13609","79.458","1553"
"13610","47.379","5001"
"13611","156.101","2312"
"13612","44.991","11968"
"13613","22.087","10072"
"13614","20.431","12568"
"13615","47.248","6539"
"13616","37.713","34558"
"13617","48.002","1945"
"13618","33.286","3009"
"13619","10.945","4603"
"13620","19.147","32783"
"13621","16.167","5645"
"13622","43.431","1386"
"13623","95.656","4079"
"13624","105.166","32270"
"13625","25.692","1443"
"13626","37.206","7599"
"13627","33.803","4044"
"13628","19.036","9080"
"13629","37.387","21014"
"13630","17.298","1070"
"13631","9.338","2139"
"13632","115.98","3586"
"13633","47.066","3833"
"13634","87.394","6221"
"13635","17.416","36595"
"13636","28.933","10420"
"13637","13.334","6122"
"13638","46.535","1737"
"13639","135.962","4436"
"13640","32.47","2617"
"13641","7.754","1786"
"13642","19.292","10287"
"13643","51.085","2400"
"13644","12.082","1797"
"13645","22.448","7540"
"13646","38.842","7749"
"13647","139.565","1860"
"13648","19.624","6825"
"13649","42.995","3230"
"13650","15.573","1660"
"13651","64.204","2804"
"13652","86.392","7041"
"13653","15.097","1583"
"13654","28.977","3302"
"13655","28.262","16955"
"13656","64.562","1310"
"13657","17.875","2464"
"13658","14.768","16522"
"13659","10.235","4513"
"13660","11.484","6757"
"13661","42.653","12205"
"13662","1501.87","1933"
"13663","13.791","4828"
"13664","46.905","11711"
"13665","48.488","1104"
"13666","14.938","13223"
"13667","15.539","3374"
"13668","1126.208","1182"
"13669","22.662","2674"
